Name,Alexander,Jones,KH Odd Red Z Poly,HFK Polyomial,HOMFLY
12a_773,6-23*t+33*t^2-23*t^3+6*t^4,t^(-3)-2*t^(-2)+ 4*t^(-1)-7+ 10*t-12*t^2+ 14*t^3-13*t^4+ 11*t^5-8*t^6+ 5*t^7-3*t^8+ t^9,t^(-4) q^(-6) + 2 t^(-3) q^(-4) + 4 t^(-2) q^(-2) + 7 t^(-1) + 10 q^(2) + 12 t q^(4) + 14 t^(2) q^(6) + 13 t^(3) q^(8) + 11 t^(4) q^(10) + 8 t^(5) q^(12) + 5 t^(6) q^(14) + 3 t^(7) q^(16) + t^(8) q^(18),6a^(-2)m^(-3)+ 23a^(-1)m^(-2)+ 33a^(0)m^(-1)+ 23a^(1)m^(0)+ 6a^(2)m^(1),(v^(-2)-1+v^2)+(v^(-2)-1-v^2-v^4+v^8)*z^2+(-1-2*v^2-2*v^4-v^6)*z^4
12a_774,6-22*t+33*t^2-22*t^3+6*t^4,-t^(-7)+ 2*t^(-6)-4*t^(-5)+ 7*t^(-4)-9*t^(-3)+ 12*t^(-2)-13*t^(-1)+ 13-11*t+ 8*t^2-5*t^3+ 3*t^4-t^5,t^(-7) q^(-14) + 2 t^(-6) q^(-12) + 4 t^(-5) q^(-10) + 7 t^(-4) q^(-8) + 9 t^(-3) q^(-6) + 12 t^(-2) q^(-4) + 13 t^(-1) q^(-2) + 13 + 11 t q^(2) + 8 t^(2) q^(4) + 5 t^(3) q^(6) + 3 t^(4) q^(8) + t^(5) q^(10),6a^(-2)m^(-2)+ 22a^(-1)m^(-1)+ 33a^(0)m^(0)+ 22a^(1)m^(1)+ 6a^(2)m^(2),(-v^(-6)+v^(-4)+v^(-2))+(-v^(-6)+v^(-4)+2*v^(-2)+1-v^4)*z^2+(v^(-4)+2*v^(-2)+2+v^2)*z^4
12a_775,6-22*t+31*t^2-22*t^3+6*t^4,t^(-1)-2+ 5*t-8*t^2+ 11*t^3-12*t^4+ 13*t^5-12*t^6+ 9*t^7-7*t^8+ 4*t^9-2*t^10+ t^11,t^(-2) q^(-2) + 2 t^(-1) + 5 q^(2) + 8 t q^(4) + 11 t^(2) q^(6) + 12 t^(3) q^(8) + 13 t^(4) q^(10) + 12 t^(5) q^(12) + 9 t^(6) q^(14) + 7 t^(7) q^(16) + 4 t^(8) q^(18) + 2 t^(9) q^(20) + t^(10) q^(22),6a^(-2)m^(-3)+ 22a^(-1)m^(-2)+ 31a^(0)m^(-1)+ 22a^(1)m^(0)+ 6a^(2)m^(1),(1+v^4-v^6-v^8+v^10)+(1-v^4-2*v^6-v^8+v^10)*z^2+(-v^2-2*v^4-2*v^6-v^8)*z^4
12a_776,1-8*t+25*t^2-46*t^3+55*t^4-46*t^5+25*t^6-8*t^7+t^8,-t^(-4)+ 3*t^(-3)-8*t^(-2)+ 16*t^(-1)-23+ 31*t-34*t^2+ 33*t^3-28*t^4+ 20*t^5-12*t^6+ 5*t^7-t^8,t^(-5) q^(-8) + 3 t^(-4) q^(-6) + 8 t^(-3) q^(-4) + 16 t^(-2) q^(-2) + 23 t^(-1) + 31 q^(2) + 34 t q^(4) + 33 t^(2) q^(6) + 28 t^(3) q^(8) + 20 t^(4) q^(10) + 12 t^(5) q^(12) + 5 t^(6) q^(14) + t^(7) q^(16),1a^(-4)m^(-5)+ 8a^(-3)m^(-4)+ 25a^(-2)m^(-3)+ 46a^(-1)m^(-2)+ 55a^(0)m^(-1)+ 46a^(1)m^(0)+ 25a^(2)m^(1)+ 8a^(3)m^(2)+ 1a^(4)m^(3),(-2*v^(-2)+5-2*v^2)+(-3*v^(-2)+9-6*v^2+3*v^4-v^6)*z^2+(-v^(-2)+7-7*v^2+5*v^4-v^6)*z^4+(2-4*v^2+2*v^4)*z^6-v^2*z^8
12a_777,1-8*t+23*t^2-36*t^3+41*t^4-36*t^5+23*t^6-8*t^7+t^8,t^(-2)-3*t^(-1)+ 8-14*t+ 20*t^2-25*t^3+ 28*t^4-26*t^5+ 22*t^6-16*t^7+ 9*t^8-4*t^9+ t^10,t^(-4) q^(-4) + 3 t^(-3) q^(-2) + 8 t^(-2) + 14 t^(-1) q^(2) + 20 q^(4) + 25 t q^(6) + 28 t^(2) q^(8) + 26 t^(3) q^(10) + 22 t^(4) q^(12) + 16 t^(5) q^(14) + 9 t^(6) q^(16) + 4 t^(7) q^(18) + t^(8) q^(20),1a^(-4)m^(-6)+ 8a^(-3)m^(-5)+ 23a^(-2)m^(-4)+ 36a^(-1)m^(-3)+ 41a^(0)m^(-2)+ 36a^(1)m^(-1)+ 23a^(2)m^(0)+ 8a^(3)m^(1)+ 1a^(4)m^(2),(2-3*v^2+3*v^4-v^6)+(3-7*v^2+6*v^4-4*v^6+2*v^8)*z^2+(1-7*v^2+6*v^4-6*v^6+v^8)*z^4+(-2*v^2+4*v^4-2*v^6)*z^6+v^4*z^8
12a_778,1-9*t+30*t^2-57*t^3+71*t^4-57*t^5+30*t^6-9*t^7+t^8,t^(-6)-4*t^(-5)+ 11*t^(-4)-21*t^(-3)+ 31*t^(-2)-39*t^(-1)+ 43-40*t+ 33*t^2-23*t^3+ 13*t^4-5*t^5+ t^6,t^(-6) q^(-12) + 4 t^(-5) q^(-10) + 11 t^(-4) q^(-8) + 21 t^(-3) q^(-6) + 31 t^(-2) q^(-4) + 39 t^(-1) q^(-2) + 43 + 40 t q^(2) + 33 t^(2) q^(4) + 23 t^(3) q^(6) + 13 t^(4) q^(8) + 5 t^(5) q^(10) + t^(6) q^(12),1a^(-4)m^(-4)+ 9a^(-3)m^(-3)+ 30a^(-2)m^(-2)+ 57a^(-1)m^(-1)+ 71a^(0)m^(0)+ 57a^(1)m^(1)+ 30a^(2)m^(2)+ 9a^(3)m^(3)+ 1a^(4)m^(4),(v^(-4)-v^(-2)+v^2)+(2*v^(-4)-4*v^(-2)-v^2+v^4)*z^2+(v^(-4)-5*v^(-2)+3-4*v^2+v^4)*z^4+(-2*v^(-2)+3-2*v^2)*z^6+z^8
12a_779,2-16*t+44*t^2-61*t^3+44*t^4-16*t^5+2*t^6,-t^(-7)+ 3*t^(-6)-8*t^(-5)+ 15*t^(-4)-21*t^(-3)+ 27*t^(-2)-29*t^(-1)+ 28-23*t+ 16*t^2-9*t^3+ 4*t^4-t^5,t^(-7) q^(-14) + 3 t^(-6) q^(-12) + 8 t^(-5) q^(-10) + 15 t^(-4) q^(-8) + 21 t^(-3) q^(-6) + 27 t^(-2) q^(-4) + 29 t^(-1) q^(-2) + 28 + 23 t q^(2) + 16 t^(2) q^(4) + 9 t^(3) q^(6) + 4 t^(4) q^(8) + t^(5) q^(10),2a^(-3)m^(-3)+ 16a^(-2)m^(-2)+ 44a^(-1)m^(-1)+ 61a^(0)m^(0)+ 44a^(1)m^(1)+ 16a^(2)m^(2)+ 2a^(3)m^(3),(-v^(-6)+v^(-4)+v^(-2))+(-v^(-6)+2*v^(-4)+v^(-2)+v^2-v^4)*z^2+(2*v^(-4)+2*v^2)*z^4+(-v^(-2)-1)*z^6
12a_780,5-24*t+51*t^2-65*t^3+51*t^4-24*t^5+5*t^6,1-3*t+ 9*t^2-17*t^3+ 27*t^4-33*t^5+ 36*t^6-35*t^7+ 28*t^8-20*t^9+ 11*t^10-4*t^11+ t^12,t^(-2) + 3 t^(-1) q^(2) + 9 q^(4) + 17 t q^(6) + 27 t^(2) q^(8) + 33 t^(3) q^(10) + 36 t^(4) q^(12) + 35 t^(5) q^(14) + 28 t^(6) q^(16) + 20 t^(7) q^(18) + 11 t^(8) q^(20) + 4 t^(9) q^(22) + t^(10) q^(24),5a^(-3)m^(-5)+ 24a^(-2)m^(-4)+ 51a^(-1)m^(-3)+ 65a^(0)m^(-2)+ 51a^(1)m^(-1)+ 24a^(2)m^(0)+ 5a^(3)m^(1),(v^2+2*v^4-2*v^6-v^8+v^10)+(2*v^2+3*v^4-7*v^6+v^8+v^10)*z^2+(v^2-8*v^6+v^10)*z^4+(-v^4-3*v^6-v^8)*z^6
12a_781,2-14*t+37*t^2-51*t^3+37*t^4-14*t^5+2*t^6,-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 13*t^(-2)-18*t^(-1)+ 23-24*t+ 23*t^2-19*t^3+ 13*t^4-8*t^5+ 4*t^6-t^7,t^(-5) q^(-10) + 3 t^(-4) q^(-8) + 7 t^(-3) q^(-6) + 13 t^(-2) q^(-4) + 18 t^(-1) q^(-2) + 23 + 24 t q^(2) + 23 t^(2) q^(4) + 19 t^(3) q^(6) + 13 t^(4) q^(8) + 8 t^(5) q^(10) + 4 t^(6) q^(12) + t^(7) q^(14),2a^(-3)m^(-3)+ 14a^(-2)m^(-2)+ 37a^(-1)m^(-1)+ 51a^(0)m^(0)+ 37a^(1)m^(1)+ 14a^(2)m^(2)+ 2a^(3)m^(3),(-v^(-4)+2*v^(-2))+(-v^(-4)+3*v^(-2)-1-v^2+2*v^4-v^6)*z^2+(2*v^(-2)-1-v^2+2*v^4)*z^4+(-1-v^2)*z^6
12a_782,2-14*t+36*t^2-47*t^3+36*t^4-14*t^5+2*t^6,t^(-5)-3*t^(-4)+ 7*t^(-3)-12*t^(-2)+ 17*t^(-1)-21+ 23*t-22*t^2+ 19*t^3-13*t^4+ 8*t^5-4*t^6+ t^7,t^(-6) q^(-10) + 3 t^(-5) q^(-8) + 7 t^(-4) q^(-6) + 12 t^(-3) q^(-4) + 17 t^(-2) q^(-2) + 21 t^(-1) + 23 q^(2) + 22 t q^(4) + 19 t^(2) q^(6) + 13 t^(3) q^(8) + 8 t^(4) q^(10) + 4 t^(5) q^(12) + t^(6) q^(14),2a^(-3)m^(-4)+ 14a^(-2)m^(-3)+ 36a^(-1)m^(-2)+ 47a^(0)m^(-1)+ 36a^(1)m^(0)+ 14a^(2)m^(1)+ 2a^(3)m^(2),(v^(-4)-v^(-2)+v^2)+(v^(-4)-3*v^(-2)+v^2-2*v^4+v^6)*z^2+(-2*v^(-2)+1+v^2-2*v^4)*z^4+(1+v^2)*z^6
12a_783,2-16*t+45*t^2-61*t^3+45*t^4-16*t^5+2*t^6,t^(-3)-3*t^(-2)+ 8*t^(-1)-15+ 22*t-27*t^2+ 30*t^3-28*t^4+ 23*t^5-16*t^6+ 9*t^7-4*t^8+ t^9,t^(-4) q^(-6) + 3 t^(-3) q^(-4) + 8 t^(-2) q^(-2) + 15 t^(-1) + 22 q^(2) + 27 t q^(4) + 30 t^(2) q^(6) + 28 t^(3) q^(8) + 23 t^(4) q^(10) + 16 t^(5) q^(12) + 9 t^(6) q^(14) + 4 t^(7) q^(16) + t^(8) q^(18),2a^(-3)m^(-4)+ 16a^(-2)m^(-3)+ 45a^(-1)m^(-2)+ 61a^(0)m^(-1)+ 45a^(1)m^(0)+ 16a^(2)m^(1)+ 2a^(3)m^(2),(v^(-2)-1+v^2)+(v^(-2)-2-v^6+v^8)*z^2+(-2-2*v^6)*z^4+(v^2+v^4)*z^6
12a_784,2-9*t+23*t^2-39*t^3+47*t^4-39*t^5+23*t^6-9*t^7+2*t^8,-t^(-5)+ 3*t^(-4)-8*t^(-3)+ 15*t^(-2)-22*t^(-1)+ 29-30*t+ 29*t^2-24*t^3+ 17*t^4-10*t^5+ 4*t^6-t^7,t^(-5) q^(-10) + 3 t^(-4) q^(-8) + 8 t^(-3) q^(-6) + 15 t^(-2) q^(-4) + 22 t^(-1) q^(-2) + 29 + 30 t q^(2) + 29 t^(2) q^(4) + 24 t^(3) q^(6) + 17 t^(4) q^(8) + 10 t^(5) q^(10) + 4 t^(6) q^(12) + t^(7) q^(14),2a^(-4)m^(-4)+ 9a^(-3)m^(-3)+ 23a^(-2)m^(-2)+ 39a^(-1)m^(-1)+ 47a^(0)m^(0)+ 39a^(1)m^(1)+ 23a^(2)m^(2)+ 9a^(3)m^(3)+ 2a^(4)m^(4),(-3*v^(-2)+6-v^2-v^4)+(-6*v^(-2)+12+v^2-3*v^4)*z^2+(-4*v^(-2)+11+5*v^2-3*v^4)*z^4+(-v^(-2)+5+4*v^2-v^4)*z^6+(1+v^2)*z^8
12a_785,1-9*t+32*t^2-62*t^3+77*t^4-62*t^5+32*t^6-9*t^7+t^8,-t^(-1)+ 6-14*t+ 25*t^2-35*t^3+ 43*t^4-45*t^5+ 42*t^6-34*t^7+ 22*t^8-12*t^9+ 5*t^10-t^11,t^(-3) q^(-2) + 6 t^(-2) + 14 t^(-1) q^(2) + 25 q^(4) + 35 t q^(6) + 43 t^(2) q^(8) + 45 t^(3) q^(10) + 42 t^(4) q^(12) + 34 t^(5) q^(14) + 22 t^(6) q^(16) + 12 t^(7) q^(18) + 5 t^(8) q^(20) + t^(9) q^(22),1a^(-4)m^(-6)+ 9a^(-3)m^(-5)+ 32a^(-2)m^(-4)+ 62a^(-1)m^(-3)+ 77a^(0)m^(-2)+ 62a^(1)m^(-1)+ 32a^(2)m^(0)+ 9a^(3)m^(1)+ 1a^(4)m^(2),(2*v^2-v^4)+(2*v^2-4*v^6+4*v^8-v^10)*z^2+(-v^2+3*v^4-7*v^6+3*v^8)*z^4+(-v^2+3*v^4-3*v^6)*z^6+v^4*z^8
12a_786,2-15*t+40*t^2-55*t^3+40*t^4-15*t^5+2*t^6,-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 13*t^(-2)-19*t^(-1)+ 25-26*t+ 25*t^2-21*t^3+ 15*t^4-9*t^5+ 4*t^6-t^7,t^(-5) q^(-10) + 3 t^(-4) q^(-8) + 7 t^(-3) q^(-6) + 13 t^(-2) q^(-4) + 19 t^(-1) q^(-2) + 25 + 26 t q^(2) + 25 t^(2) q^(4) + 21 t^(3) q^(6) + 15 t^(4) q^(8) + 9 t^(5) q^(10) + 4 t^(6) q^(12) + t^(7) q^(14),2a^(-3)m^(-3)+ 15a^(-2)m^(-2)+ 40a^(-1)m^(-1)+ 55a^(0)m^(0)+ 40a^(1)m^(1)+ 15a^(2)m^(2)+ 2a^(3)m^(3),(-v^(-4)+2*v^(-2)-1+2*v^2-v^4)+(-v^(-4)+3*v^(-2)-2+2*v^2+v^4-v^6)*z^2+(2*v^(-2)-1+2*v^4)*z^4+(-1-v^2)*z^6
12a_787,8-29*t+43*t^2-29*t^3+8*t^4,-t^(-7)+ 2*t^(-6)-5*t^(-5)+ 9*t^(-4)-12*t^(-3)+ 17*t^(-2)-18*t^(-1)+ 17-15*t+ 11*t^2-6*t^3+ 3*t^4-t^5,t^(-7) q^(-14) + 2 t^(-6) q^(-12) + 5 t^(-5) q^(-10) + 9 t^(-4) q^(-8) + 12 t^(-3) q^(-6) + 17 t^(-2) q^(-4) + 18 t^(-1) q^(-2) + 17 + 15 t q^(2) + 11 t^(2) q^(4) + 6 t^(3) q^(6) + 3 t^(4) q^(8) + t^(5) q^(10),8a^(-2)m^(-2)+ 29a^(-1)m^(-1)+ 43a^(0)m^(0)+ 29a^(1)m^(1)+ 8a^(2)m^(2),(-v^(-6)+3*v^(-2)-1)+(-v^(-6)+4*v^(-2)+2-v^2-v^4)*z^2+(v^(-4)+3*v^(-2)+3+v^2)*z^4
12a_788,1-8*t+31*t^2-67*t^3+85*t^4-67*t^5+31*t^6-8*t^7+t^8,t^(-3)-5*t^(-2)+ 14*t^(-1)-25+ 37*t-45*t^2+ 48*t^3-45*t^4+ 36*t^5-24*t^6+ 13*t^7-5*t^8+ t^9,t^(-4) q^(-6) + 5 t^(-3) q^(-4) + 14 t^(-2) q^(-2) + 25 t^(-1) + 37 q^(2) + 45 t q^(4) + 48 t^(2) q^(6) + 45 t^(3) q^(8) + 36 t^(4) q^(10) + 24 t^(5) q^(12) + 13 t^(6) q^(14) + 5 t^(7) q^(16) + t^(8) q^(18),1a^(-4)m^(-5)+ 8a^(-3)m^(-4)+ 31a^(-2)m^(-3)+ 67a^(-1)m^(-2)+ 85a^(0)m^(-1)+ 67a^(1)m^(0)+ 31a^(2)m^(1)+ 8a^(3)m^(2)+ 1a^(4)m^(3),(2-2*v^2+v^4)+(3-8*v^2+6*v^4-3*v^6+v^8)*z^2+(2-9*v^2+7*v^4-3*v^6)*z^4+(1-4*v^2+3*v^4)*z^6-v^2*z^8
12a_789,2-7*t+14*t^2-20*t^3+23*t^4-20*t^5+14*t^6-7*t^7+2*t^8,-t^(-5)+ 2*t^(-4)-5*t^(-3)+ 9*t^(-2)-12*t^(-1)+ 16-16*t+ 16*t^2-13*t^3+ 9*t^4-6*t^5+ 3*t^6-t^7,t^(-5) q^(-10) + 2 t^(-4) q^(-8) + 5 t^(-3) q^(-6) + 9 t^(-2) q^(-4) + 12 t^(-1) q^(-2) + 16 + 16 t q^(2) + 16 t^(2) q^(4) + 13 t^(3) q^(6) + 9 t^(4) q^(8) + 6 t^(5) q^(10) + 3 t^(6) q^(12) + t^(7) q^(14),2a^(-4)m^(-4)+ 7a^(-3)m^(-3)+ 14a^(-2)m^(-2)+ 20a^(-1)m^(-1)+ 23a^(0)m^(0)+ 20a^(1)m^(1)+ 14a^(2)m^(2)+ 7a^(3)m^(3)+ 2a^(4)m^(4),(-4*v^(-2)+8-2*v^2-v^4)+(-8*v^(-2)+16+v^2-4*v^4)*z^2+(-5*v^(-2)+14+7*v^2-4*v^4)*z^4+(-v^(-2)+6+5*v^2-v^4)*z^6+(1+v^2)*z^8
12a_790,4-16*t+32*t^2-39*t^3+32*t^4-16*t^5+4*t^6,-t^(-4)+ 2*t^(-3)-5*t^(-2)+ 10*t^(-1)-14+ 20*t-22*t^2+ 22*t^3-19*t^4+ 14*t^5-9*t^6+ 4*t^7-t^8,t^(-5) q^(-8) + 2 t^(-4) q^(-6) + 5 t^(-3) q^(-4) + 10 t^(-2) q^(-2) + 14 t^(-1) + 20 q^(2) + 22 t q^(4) + 22 t^(2) q^(6) + 19 t^(3) q^(8) + 14 t^(4) q^(10) + 9 t^(5) q^(12) + 4 t^(6) q^(14) + t^(7) q^(16),4a^(-3)m^(-4)+ 16a^(-2)m^(-3)+ 32a^(-1)m^(-2)+ 39a^(0)m^(-1)+ 32a^(1)m^(0)+ 16a^(2)m^(1)+ 4a^(3)m^(2),(-2*v^(-2)+3+2*v^2-2*v^4)+(-3*v^(-2)+4+6*v^2-2*v^4-v^6)*z^2+(-v^(-2)+3+6*v^2+v^4-v^6)*z^4+(1+2*v^2+v^4)*z^6
12a_791,3-9*t+13*t^2-13*t^3+13*t^4-9*t^5+3*t^6,-t^(-6)+ 2*t^(-5)-4*t^(-4)+ 6*t^(-3)-7*t^(-2)+ 9*t^(-1)-8+ 8*t-7*t^2+ 5*t^3-3*t^4+ 2*t^5-t^6,t^(-5) q^(-12) + 2 t^(-4) q^(-10) + 4 t^(-3) q^(-8) + 6 t^(-2) q^(-6) + 7 t^(-1) q^(-4) + 9 q^(-2) + 8 t + 8 t^(2) q^(2) + 7 t^(3) q^(4) + 5 t^(4) q^(6) + 3 t^(5) q^(8) + 2 t^(6) q^(10) + t^(7) q^(12),3a^(-3)m^(-2)+ 9a^(-2)m^(-1)+ 13a^(-1)m^(0)+ 13a^(0)m^(1)+ 13a^(1)m^(2)+ 9a^(2)m^(3)+ 3a^(3)m^(4),(-2*v^(-4)+3*v^(-2)+v^2-v^4)+(-3*v^(-4)+5*v^(-2)+1+4*v^2-3*v^4)*z^2+(-v^(-4)+4*v^(-2)+3+4*v^2-v^4)*z^4+(v^(-2)+1+v^2)*z^6
12a_792,6-21*t+31*t^2-21*t^3+6*t^4,-t^(-5)+ 2*t^(-4)-4*t^(-3)+ 7*t^(-2)-9*t^(-1)+ 12-12*t+ 12*t^2-10*t^3+ 7*t^4-5*t^5+ 3*t^6-t^7,t^(-5) q^(-10) + 2 t^(-4) q^(-8) + 4 t^(-3) q^(-6) + 7 t^(-2) q^(-4) + 9 t^(-1) q^(-2) + 12 + 12 t q^(2) + 12 t^(2) q^(4) + 10 t^(3) q^(6) + 7 t^(4) q^(8) + 5 t^(5) q^(10) + 3 t^(6) q^(12) + t^(7) q^(14),6a^(-2)m^(-2)+ 21a^(-1)m^(-1)+ 31a^(0)m^(0)+ 21a^(1)m^(1)+ 6a^(2)m^(2),(-v^(-4)+v^(-2)+1+v^2-v^4)+(-v^(-4)+v^(-2)+2+2*v^2-v^6)*z^2+(v^(-2)+2+2*v^2+v^4)*z^4
12a_793,1-9*t+32*t^2-62*t^3+77*t^4-62*t^5+32*t^6-9*t^7+t^8,t^(-6)-5*t^(-5)+ 12*t^(-4)-23*t^(-3)+ 35*t^(-2)-42*t^(-1)+ 46-43*t+ 35*t^2-24*t^3+ 13*t^4-5*t^5+ t^6,t^(-6) q^(-12) + 5 t^(-5) q^(-10) + 12 t^(-4) q^(-8) + 23 t^(-3) q^(-6) + 35 t^(-2) q^(-4) + 42 t^(-1) q^(-2) + 46 + 43 t q^(2) + 35 t^(2) q^(4) + 24 t^(3) q^(6) + 13 t^(4) q^(8) + 5 t^(5) q^(10) + t^(6) q^(12),1a^(-4)m^(-4)+ 9a^(-3)m^(-3)+ 32a^(-2)m^(-2)+ 62a^(-1)m^(-1)+ 77a^(0)m^(0)+ 62a^(1)m^(1)+ 32a^(2)m^(2)+ 9a^(3)m^(3)+ 1a^(4)m^(4),(-v^(-4)+2*v^(-2))+(v^(-4)-v^(-2)+2-2*v^2+v^4)*z^2+(v^(-4)-4*v^(-2)+4-4*v^2+v^4)*z^4+(-2*v^(-2)+3-2*v^2)*z^6+z^8
12a_794,2-7*t+12*t^2-16*t^3+17*t^4-16*t^5+12*t^6-7*t^7+2*t^8,t-t^2+ 4*t^3-6*t^4+ 9*t^5-12*t^6+ 13*t^7-14*t^8+ 12*t^9-9*t^10+ 6*t^11-3*t^12+ t^13,t^(-2) q^(2) + t^(-1) q^(4) + 4 q^(6) + 6 t q^(8) + 9 t^(2) q^(10) + 12 t^(3) q^(12) + 13 t^(4) q^(14) + 14 t^(5) q^(16) + 12 t^(6) q^(18) + 9 t^(7) q^(20) + 6 t^(8) q^(22) + 3 t^(9) q^(24) + t^(10) q^(26),2a^(-4)m^(-7)+ 7a^(-3)m^(-6)+ 12a^(-2)m^(-5)+ 16a^(-1)m^(-4)+ 17a^(0)m^(-3)+ 16a^(1)m^(-2)+ 12a^(2)m^(-1)+ 7a^(3)m^(0)+ 2a^(4)m^(1),(6*v^4-7*v^6+v^8+v^10)+(11*v^4-14*v^6-2*v^8+4*v^10)*z^2+(6*v^4-13*v^6-7*v^8+4*v^10)*z^4+(v^4-6*v^6-5*v^8+v^10)*z^6+(-v^6-v^8)*z^8
12a_795,4-16*t+30*t^2-37*t^3+30*t^4-16*t^5+4*t^6,1-2*t+ 6*t^2-10*t^3+ 16*t^4-20*t^5+ 21*t^6-21*t^7+ 17*t^8-12*t^9+ 7*t^10-3*t^11+ t^12,t^(-2) + 2 t^(-1) q^(2) + 6 q^(4) + 10 t q^(6) + 16 t^(2) q^(8) + 20 t^(3) q^(10) + 21 t^(4) q^(12) + 21 t^(5) q^(14) + 17 t^(6) q^(16) + 12 t^(7) q^(18) + 7 t^(8) q^(20) + 3 t^(9) q^(22) + t^(10) q^(24),4a^(-3)m^(-5)+ 16a^(-2)m^(-4)+ 30a^(-1)m^(-3)+ 37a^(0)m^(-2)+ 30a^(1)m^(-1)+ 16a^(2)m^(0)+ 4a^(3)m^(1),(2*v^2+v^4-3*v^6+v^10)+(3*v^2-6*v^6-v^8+2*v^10)*z^2+(v^2-2*v^4-6*v^6-2*v^8+v^10)*z^4+(-v^4-2*v^6-v^8)*z^6
12a_796,3-9*t+11*t^2-11*t^3+11*t^4-9*t^5+3*t^6,1-t+ 3*t^2-4*t^3+ 6*t^4-8*t^5+ 8*t^6-8*t^7+ 7*t^8-5*t^9+ 3*t^10-2*t^11+ t^12,t^(-2) + t^(-1) q^(2) + 3 q^(4) + 4 t q^(6) + 6 t^(2) q^(8) + 8 t^(3) q^(10) + 8 t^(4) q^(12) + 8 t^(5) q^(14) + 7 t^(6) q^(16) + 5 t^(7) q^(18) + 3 t^(8) q^(20) + 2 t^(9) q^(22) + t^(10) q^(24),3a^(-3)m^(-5)+ 9a^(-2)m^(-4)+ 11a^(-1)m^(-3)+ 11a^(0)m^(-2)+ 11a^(1)m^(-1)+ 9a^(2)m^(0)+ 3a^(3)m^(1),(3*v^2-2*v^4-v^8+v^10)+(4*v^2-4*v^4-v^6-4*v^8+3*v^10)*z^2+(v^2-4*v^4-3*v^6-4*v^8+v^10)*z^4+(-v^4-v^6-v^8)*z^6
12a_797,6-21*t+29*t^2-21*t^3+6*t^4,t^(-1)-2+ 5*t-7*t^2+ 10*t^3-12*t^4+ 12*t^5-11*t^6+ 9*t^7-7*t^8+ 4*t^9-2*t^10+ t^11,t^(-2) q^(-2) + 2 t^(-1) + 5 q^(2) + 7 t q^(4) + 10 t^(2) q^(6) + 12 t^(3) q^(8) + 12 t^(4) q^(10) + 11 t^(5) q^(12) + 9 t^(6) q^(14) + 7 t^(7) q^(16) + 4 t^(8) q^(18) + 2 t^(9) q^(20) + t^(10) q^(22),6a^(-2)m^(-3)+ 21a^(-1)m^(-2)+ 29a^(0)m^(-1)+ 21a^(1)m^(0)+ 6a^(2)m^(1),(1+v^2-v^4-v^8+v^10)+(1-2*v^4-2*v^6-v^8+v^10)*z^2+(-v^2-2*v^4-2*v^6-v^8)*z^4
12a_798,5-23*t+48*t^2-61*t^3+48*t^4-23*t^5+5*t^6,1-3*t+ 9*t^2-16*t^3+ 25*t^4-31*t^5+ 34*t^6-33*t^7+ 26*t^8-19*t^9+ 11*t^10-4*t^11+ t^12,t^(-2) + 3 t^(-1) q^(2) + 9 q^(4) + 16 t q^(6) + 25 t^(2) q^(8) + 31 t^(3) q^(10) + 34 t^(4) q^(12) + 33 t^(5) q^(14) + 26 t^(6) q^(16) + 19 t^(7) q^(18) + 11 t^(8) q^(20) + 4 t^(9) q^(22) + t^(10) q^(24),5a^(-3)m^(-5)+ 23a^(-2)m^(-4)+ 48a^(-1)m^(-3)+ 61a^(0)m^(-2)+ 48a^(1)m^(-1)+ 23a^(2)m^(0)+ 5a^(3)m^(1),(v^2+3*v^4-4*v^6+v^10)+(2*v^2+4*v^4-10*v^6+2*v^8+v^10)*z^2+(v^2-9*v^6+v^10)*z^4+(-v^4-3*v^6-v^8)*z^6
12a_799,2-15*t+42*t^2-57*t^3+42*t^4-15*t^5+2*t^6,t^(-3)-3*t^(-2)+ 7*t^(-1)-13+ 20*t-25*t^2+ 28*t^3-26*t^4+ 22*t^5-16*t^6+ 9*t^7-4*t^8+ t^9,t^(-4) q^(-6) + 3 t^(-3) q^(-4) + 7 t^(-2) q^(-2) + 13 t^(-1) + 20 q^(2) + 25 t q^(4) + 28 t^(2) q^(6) + 26 t^(3) q^(8) + 22 t^(4) q^(10) + 16 t^(5) q^(12) + 9 t^(6) q^(14) + 4 t^(7) q^(16) + t^(8) q^(18),2a^(-3)m^(-4)+ 15a^(-2)m^(-3)+ 42a^(-1)m^(-2)+ 57a^(0)m^(-1)+ 42a^(1)m^(0)+ 15a^(2)m^(1)+ 2a^(3)m^(2),(v^(-2)-2+3*v^2-v^4)+(v^(-2)-3+3*v^2-v^4-v^6+v^8)*z^2+(-2+v^2-2*v^6)*z^4+(v^2+v^4)*z^6
