knot_id,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
12a_585,0,0,0,0,0,0,0,0,-1,4,-9,16,-22,27,-28,26,-21,14,-8,4,-1,0,0,0,0,0,0,0,0,0
12a_586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,23,-29,32,-31,26,-19,11,-5,1,0
12a_587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,20,-25,27,-26,22,-16,9,-4,1,0,0,0
12a_588,0,0,0,0,0,0,0,0,0,0,1,-4,10,-19,30,-37,41,-39,32,-23,13,-5,1,0,0,0,0,0,0,0
12a_589,0,0,-1,3,-8,15,-22,27,-29,28,-22,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,16,-21,23,-23,20,-15,9,-4,1,0,0,0
12a_591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,12,-15,17,-16,13,-10,6,-3,1,0,0,0,0
12a_592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-17,26,-32,35,-33,27,-19,10,-4,1,0,0,0,0
12a_593,0,0,0,0,0,0,0,1,-3,7,-14,21,-26,29,-27,23,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0
12a_594,0,0,0,-1,2,-5,8,-10,14,-15,14,-12,9,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_595,0,0,0,0,0,0,0,0,1,-3,6,-10,15,-19,21,-20,18,-13,8,-4,1,0,0,0,0,0,0,0,0,0
12a_596,0,0,0,0,-1,2,-4,6,-8,11,-11,11,-10,8,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_597,0,0,0,0,0,0,1,-3,7,-11,15,-18,18,-17,14,-9,6,-3,1,0,0,0,0,0,0,0,0,0,0,0
12a_598,0,0,0,0,0,0,0,0,0,0,1,-4,10,-18,26,-31,34,-31,25,-17,9,-4,1,0,0,0,0,0,0,0
12a_599,0,0,-1,4,-10,18,-26,31,-33,31,-24,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,12,-15,17,-16,13,-10,6,-3,1,0,0,0,0
12a_601,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-18,19,-18,14,-10,6,-3,1,0,0,0,0,0
12a_602,0,0,0,0,0,0,0,0,-1,4,-10,19,-27,34,-36,34,-28,19,-11,5,-1,0,0,0,0,0,0,0,0,0
12a_603,0,0,0,0,0,0,0,0,0,-1,4,-9,17,-24,31,-34,32,-27,19,-11,5,-1,0,0,0,0,0,0,0,0
12a_604,0,0,0,0,0,0,0,0,0,0,1,-3,8,-16,25,-32,36,-34,29,-21,12,-5,1,0,0,0,0,0,0,0
12a_605,0,0,0,0,0,0,1,-3,7,-13,18,-22,24,-22,19,-13,8,-4,1,0,0,0,0,0,0,0,0,0,0,0
12a_606,0,0,0,0,0,0,0,1,-3,7,-13,19,-24,27,-25,21,-15,9,-4,1,0,0,0,0,0,0,0,0,0,0
12a_607,0,0,-1,3,-7,13,-20,25,-27,26,-21,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_608,0,0,0,-1,3,-8,15,-22,28,-30,29,-24,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_609,0,0,0,-1,4,-10,18,-27,33,-35,34,-27,19,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-19,21,-19,16,-12,7,-4,1,0,0
12a_611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,10,-18,28,-34,38,-36,29,-21,12,-5,1,0,0,0,0
12a_612,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-20,22,-21,18,-13,8,-4,1,0,0,0,0,0,0
12a_613,0,0,0,-1,3,-7,12,-17,22,-24,23,-19,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_614,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,24,-31,34,-33,28,-20,12,-5,1,0,0,0,0,0,0,0
12a_615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-16,27,-35,38,-38,32,-23,14,-6,1,0
12a_616,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-10,20,-30,39,-42,41,-34,24,-14,5,-1,0,0,0,0,0
12a_617,0,0,0,0,0,0,0,0,-1,3,-7,13,-20,26,-27,27,-22,16,-10,4,-1,0,0,0,0,0,0,0,0,0
12a_618,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-10,20,-29,38,-41,39,-33,23,-13,5,-1,0,0,0,0,0
12a_619,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-13,14,-13,11,-8,5,-3,1,0,0,0,0,0
12a_620,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-12,23,-32,40,-43,40,-33,22,-12,5,-1,0,0,0,0,0
12a_621,0,0,0,0,0,-1,3,-8,14,-20,26,-27,26,-21,15,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_622,0,0,0,0,0,0,-1,3,-8,15,-22,29,-31,30,-25,18,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,22,-27,30,-29,23,-17,10,-4,1,0,0,0,0
12a_624,0,0,0,-1,3,-8,14,-20,26,-28,27,-22,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_625,0,0,0,0,0,0,-1,4,-10,18,-25,31,-33,31,-25,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_626,0,0,0,0,0,0,0,0,0,0,1,-5,13,-24,36,-43,47,-44,35,-24,13,-5,1,0,0,0,0,0,0,0
12a_627,0,0,0,0,0,0,0,1,-4,10,-19,28,-34,37,-34,28,-19,10,-4,1,0,0,0,0,0,0,0,0,0,0
12a_628,0,0,0,0,0,0,0,0,0,0,0,-1,4,-8,15,-22,28,-30,29,-24,17,-11,5,-1,0,0,0,0,0,0
12a_629,0,0,0,0,0,0,0,1,-5,12,-23,35,-43,48,-45,37,-26,15,-6,1,0,0,0,0,0,0,0,0,0,0
12a_630,0,0,0,0,0,0,0,0,0,-1,4,-10,19,-27,35,-38,36,-30,21,-12,5,-1,0,0,0,0,0,0,0,0
12a_631,0,0,0,0,0,0,0,1,-4,9,-17,26,-32,36,-34,28,-20,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_632,0,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-21,23,-21,18,-13,8,-4,1,0,0,0,0,0,0,0,0
12a_633,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,17,-25,32,-34,33,-27,19,-12,5,-1,0,0,0,0,0,0
12a_634,0,0,0,-1,2,-6,11,-15,20,-21,20,-17,12,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_635,0,0,0,0,0,0,-1,4,-10,17,-24,30,-31,30,-24,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_636,0,0,0,0,-1,2,-5,8,-10,13,-13,13,-11,8,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_637,0,0,0,0,0,-1,4,-10,18,-27,34,-36,35,-28,20,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,21,-26,29,-27,22,-16,9,-4,1,0,0,0,0
12a_639,0,0,0,0,0,0,0,0,0,0,1,-3,7,-14,22,-28,32,-30,26,-19,11,-5,1,0,0,0,0,0,0,0
12a_640,0,0,0,0,0,0,0,0,0,1,-3,6,-10,14,-17,19,-17,15,-11,7,-4,1,0,0,0,0,0,0,0,0
12a_641,0,0,0,0,-1,2,-4,6,-8,10,-10,10,-8,7,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_642,0,0,0,0,0,-1,2,-5,9,-13,17,-17,17,-14,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_643,0,0,0,0,0,-1,2,-5,9,-12,15,-15,14,-11,8,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_644,0,0,0,0,0,0,-1,2,-5,9,-12,16,-17,17,-14,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_645,0,0,0,0,0,0,0,0,0,0,1,-4,11,-21,31,-38,42,-39,32,-22,12,-5,1,0,0,0,0,0,0,0
12a_646,0,0,0,0,0,0,0,0,-1,3,-7,13,-19,25,-26,25,-21,15,-9,4,-1,0,0,0,0,0,0,0,0,0
12a_647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-11,17,-22,23,-23,20,-14,8,-4,1
12a_648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,16,-21,23,-22,19,-14,8,-4,1,0
12a_649,0,0,0,0,0,-1,3,-7,11,-15,19,-19,18,-14,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_650,0,0,0,0,0,0,-1,3,-7,12,-18,24,-25,25,-21,15,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_651,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,10,-13,14,-14,12,-9,6,-3,1,0,0,0,0,0,0
12a_652,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,19,-23,24,-23,18,-12,7,-3,1,0,0,0,0,0,0,0
12a_653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,17,-20,22,-21,17,-13,8,-4,1,0,0
12a_654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,19,-23,26,-25,20,-15,9,-4,1,0,0,0,0
12a_655,0,0,0,0,0,-1,3,-7,12,-18,23,-24,24,-19,14,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_656,0,0,0,-1,4,-10,18,-27,34,-37,36,-29,21,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_657,0,0,0,0,0,0,0,0,-1,3,-8,15,-21,27,-28,27,-22,15,-9,4,-1,0,0,0,0,0,0,0,0,0
12a_658,0,0,0,0,0,0,0,0,0,-1,3,-7,13,-18,24,-26,25,-21,15,-9,4,-1,0,0,0,0,0,0,0,0
12a_659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,12,-21,32,-39,42,-40,32,-22,12,-5,1,0
12a_660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,19,-23,25,-24,20,-14,8,-4,1,0,0,0
12a_661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,23,-28,31,-29,24,-17,9,-4,1,0,0,0,0
12a_662,0,0,0,0,0,0,0,1,-4,10,-19,28,-35,39,-36,30,-21,12,-5,1,0,0,0,0,0,0,0,0,0,0
12a_663,0,0,0,0,0,0,0,0,1,-4,9,-15,21,-25,27,-25,21,-14,8,-4,1,0,0,0,0,0,0,0,0,0
12a_664,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,19,-24,26,-25,21,-15,9,-4,1,0,0,0,0,0,0
12a_665,0,0,0,0,0,0,0,0,0,0,1,-3,9,-16,23,-29,31,-29,24,-16,9,-4,1,0,0,0,0,0,0,0
12a_666,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,24,-30,33,-32,26,-19,11,-4,1,0,0,0,0,0,0,0
12a_667,0,0,0,0,0,0,0,0,-1,2,-5,9,-13,18,-18,18,-15,11,-7,3,-1,0,0,0,0,0,0,0,0,0
12a_668,0,0,0,0,0,0,0,0,-1,3,-8,15,-22,28,-29,29,-23,16,-10,4,-1,0,0,0,0,0,0,0,0,0
12a_669,0,0,0,0,0,0,0,-1,2,-4,6,-7,9,-9,9,-7,6,-4,2,-1,0,0,0,0,0,0,0,0,0,0
12a_670,0,0,0,0,0,0,0,0,-1,4,-10,19,-28,35,-37,36,-29,20,-12,5,-1,0,0,0,0,0,0,0,0,0
12a_671,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-7,14,-19,25,-27,26,-22,15,-9,4,-1,0,0,0,0,0
12a_672,0,0,0,0,0,0,0,0,0,0,1,-4,10,-19,29,-35,39,-37,30,-21,12,-5,1,0,0,0,0,0,0,0
12a_673,0,0,0,0,0,0,0,0,0,-1,4,-9,17,-24,30,-32,30,-25,17,-9,4,-1,0,0,0,0,0,0,0,0
12a_674,0,0,0,0,0,0,0,1,-4,10,-18,27,-33,35,-33,27,-18,10,-4,1,0,0,0,0,0,0,0,0,0,0
12a_675,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-7,15,-22,30,-33,32,-28,20,-12,5,-1,0,0,0,0,0
12a_676,0,0,0,0,0,0,0,0,0,0,0,-1,3,-6,11,-15,20,-21,20,-17,12,-8,4,-1,0,0,0,0,0,0
12a_677,0,0,0,0,0,0,0,0,0,0,0,-1,3,-7,14,-20,26,-27,26,-22,15,-9,4,-1,0,0,0,0,0,0
12a_678,0,0,0,0,0,0,0,0,0,-1,3,-7,14,-20,26,-28,27,-23,16,-9,4,-1,0,0,0,0,0,0,0,0
12a_679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,9,-11,12,-10,9,-7,4,-3,1,0,0
12a_680,0,0,0,0,0,0,0,0,0,0,1,-3,7,-14,22,-28,32,-30,26,-19,11,-5,1,0,0,0,0,0,0,0
12a_681,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,15,-20,22,-22,19,-14,9,-4,1,0,0,0,0,0,0
12a_682,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,12,-15,16,-16,13,-9,6,-3,1,0,0,0,0,0,0,0
12a_683,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-9,13,-17,17,-17,15,-10,6,-3,1,0,0,0,0,0,0
12a_684,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,15,-20,21,-20,17,-12,7,-3,1,0,0,0,0,0,0,0
12a_685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,24,-29,32,-31,25,-18,10,-4,1,0,0,0,0
12a_686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-16,25,-31,33,-32,26,-18,10,-4,1,0,0,0,0
12a_687,0,0,0,0,0,0,0,0,0,0,1,-3,9,-17,26,-33,36,-34,28,-20,11,-4,1,0,0,0,0,0,0,0
12a_688,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-7,15,-22,30,-33,32,-28,20,-12,5,-1,0,0,0,0,0
12a_689,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,14,-18,19,-18,15,-10,6,-3,1,0,0,0,0,0,0,0
12a_690,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-13,13,-12,10,-7,4,-2,1,0,0,0,0,0,0,0,0
12a_691,0,0,0,0,0,0,0,0,0,1,-2,5,-7,9,-11,11,-10,8,-6,4,-2,1,0,0,0,0,0,0,0,0
12a_692,0,0,-1,4,-9,15,-21,23,-24,22,-15,11,-5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_693,0,0,0,1,-3,7,-13,18,-21,22,-20,16,-11,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-11,17,-22,25,-24,21,-16,9,-4,1,0,0,0
12a_695,0,0,0,0,0,0,0,0,0,0,1,-5,13,-23,34,-41,44,-41,33,-22,12,-5,1,0,0,0,0,0,0,0
12a_696,0,0,0,0,0,0,-1,5,-12,22,-33,41,-44,42,-34,24,-13,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_697,0,0,0,0,0,0,0,1,-5,13,-25,37,-45,49,-45,37,-25,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_698,0,0,0,0,0,-1,4,-10,20,-30,37,-40,38,-31,22,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_699,0,0,0,0,0,0,-1,4,-10,20,-30,38,-42,40,-33,24,-13,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_700,0,0,0,0,0,0,0,0,-1,4,-11,21,-30,38,-40,38,-31,21,-12,5,-1,0,0,0,0,0,0,0,0,0
12a_701,0,0,-1,4,-10,19,-28,33,-36,34,-26,19,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_702,0,0,0,1,-3,7,-13,19,-24,25,-24,21,-14,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_703,0,0,0,0,1,-4,10,-21,33,-42,47,-45,38,-27,16,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_704,0,0,0,0,0,-1,3,-8,16,-24,30,-32,31,-25,18,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_705,0,0,0,0,0,0,0,1,-5,14,-26,38,-47,50,-46,38,-25,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_706,0,0,0,0,0,0,0,0,-1,4,-10,18,-26,32,-33,32,-25,17,-10,4,-1,0,0,0,0,0,0,0,0,0
12a_707,0,0,0,0,0,0,-1,4,-11,21,-31,40,-43,41,-34,24,-13,5,-1,0,0,0,0,0,0,0,0,0,0,0
12a_708,0,0,0,0,0,0,0,0,1,-4,9,-16,23,-28,31,-28,24,-17,9,-4,1,0,0,0,0,0,0,0,0,0
12a_709,0,0,0,0,0,-1,4,-11,21,-31,39,-41,39,-32,22,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_710,0,0,0,0,1,-4,11,-22,34,-44,48,-46,39,-27,16,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_711,0,0,0,0,0,-1,4,-10,19,-29,36,-38,37,-30,21,-12,5,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_712,0,0,0,0,1,-5,13,-24,37,-47,50,-48,40,-27,16,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_713,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-20,22,-20,16,-11,6,-3,1,0,0,0,0,0,0,0
12a_714,0,0,0,0,0,0,1,-3,6,-10,13,-15,16,-14,12,-8,5,-3,1,0,0,0,0,0,0,0,0,0,0,0
12a_715,0,0,0,0,0,0,0,1,-3,7,-13,19,-24,27,-25,21,-15,9,-4,1,0,0,0,0,0,0,0,0,0,0
12a_716,0,-1,2,-3,4,-5,5,-5,5,-4,4,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_717,0,0,-1,2,-4,7,-10,12,-13,13,-10,8,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_718,0,0,-1,3,-7,12,-17,21,-22,20,-16,12,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_719,0,0,0,-1,2,-5,10,-15,20,-23,23,-19,15,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_720,0,0,-1,3,-6,10,-14,16,-17,16,-12,9,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_721,0,0,0,-1,3,-7,13,-19,24,-27,26,-21,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-2,3,-3,3,-3,3,-3,2,-2,1,0,0
12a_723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-5,7,-8,9,-8,7,-6,3,-2,1,0,0,0
12a_724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,12,-14,16,-16,13,-10,6,-3,1,0,0,0
12a_725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,15,-17,19,-16,12,-9,4,-2,1,0,0,0,0
12a_726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,11,-14,15,-15,13,-10,6,-3,1,0,0,0
12a_727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,19,-23,25,-23,18,-13,7,-3,1,0,0,0,0
12a_728,0,0,0,0,0,0,0,0,-1,3,-7,12,-16,20,-20,19,-15,10,-6,3,-1,0,0,0,0,0,0,0,0,0
12a_729,0,0,0,0,0,0,0,0,0,-1,3,-7,13,-18,24,-26,25,-21,15,-9,4,-1,0,0,0,0,0,0,0,0
12a_730,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,19,-22,24,-23,18,-13,7,-3,1,0,0,0,0
12a_731,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-14,16,-15,13,-10,6,-3,1,0,0,0,0,0,0
12a_732,0,0,0,-1,2,-4,7,-10,13,-14,14,-12,9,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-6,9,-10,11,-10,8,-6,3,-2,1,0,0,0,0
12a_734,0,0,0,0,0,0,0,0,0,0,1,-4,10,-18,27,-33,36,-33,27,-19,10,-4,1,0,0,0,0,0,0,0
12a_735,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-9,13,-14,15,-13,10,-8,4,-2,1,0,0,0,0,0
12a_736,0,0,0,0,0,0,0,1,-3,7,-12,17,-21,22,-20,17,-11,6,-3,1,0,0,0,0,0,0,0,0,0,0
12a_737,0,0,-1,4,-9,15,-21,25,-26,23,-18,13,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_738,0,0,0,-1,3,-6,10,-14,17,-18,17,-14,10,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,16,-20,22,-23,19,-14,9,-4,1,0,0,0
12a_740,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,13,-16,17,-17,14,-10,6,-3,1,0,0,0,0
12a_741,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,11,-19,29,-35,38,-36,28,-20,11,-4,1,0,0,0,0
12a_742,0,0,0,0,0,0,1,-3,7,-12,16,-20,21,-18,16,-11,6,-3,1,0,0,0,0,0,0,0,0,0,0,0
12a_743,0,0,0,0,0,0,0,0,1,-2,4,-6,8,-10,11,-11,10,-7,5,-3,1,0,0,0,0,0,0,0,0,0
12a_744,0,0,0,0,-1,2,-3,5,-6,7,-8,8,-7,6,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_745,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-5,7,-8,8,-7,6,-5,3,-2,1,0,0,0,0,0
12a_746,0,0,0,0,0,0,0,0,-1,4,-10,18,-26,33,-34,32,-26,18,-10,4,-1,0,0,0,0,0,0,0,0,0
12a_747,0,0,0,0,0,-1,4,-10,18,-26,32,-33,31,-25,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_748,0,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-20,21,-19,16,-11,6,-3,1,0,0,0,0,0,0,0,0
12a_749,0,0,0,-1,3,-7,12,-17,21,-22,21,-17,12,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_750,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-13,18,-19,22,-19,14,-11,5,-2,1,0,0,0,0,0
12a_751,0,0,0,0,0,0,-1,3,-7,13,-18,23,-25,24,-20,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_752,0,0,0,0,0,0,0,0,0,0,1,-2,5,-9,13,-16,18,-17,14,-10,6,-3,1,0,0,0,0,0,0,0
12a_753,0,0,0,0,-1,2,-4,7,-9,11,-12,12,-10,8,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_754,0,0,0,0,0,0,0,0,0,-1,4,-11,21,-30,39,-42,40,-33,23,-13,5,-1,0,0,0,0,0,0,0,0
12a_755,0,0,0,0,0,0,0,0,0,0,1,-4,11,-21,32,-40,44,-41,34,-24,13,-5,1,0,0,0,0,0,0,0
12a_756,0,0,0,0,0,-1,3,-8,15,-22,28,-29,28,-23,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_757,0,0,0,0,0,0,0,0,0,0,1,-3,7,-13,19,-23,26,-24,20,-14,8,-4,1,0,0,0,0,0,0,0
12a_758,0,0,0,0,0,0,0,0,0,1,-3,6,-10,14,-16,17,-15,13,-9,5,-3,1,0,0,0,0,0,0,0,0
12a_759,0,0,0,0,-1,2,-4,6,-7,8,-8,8,-6,5,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_760,0,0,0,0,0,-1,2,-5,9,-12,16,-17,16,-13,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_761,0,0,0,0,0,-1,3,-7,12,-17,21,-21,20,-16,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-4,5,-6,7,-7,6,-5,3,-2,1,0,0,0
12a_763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,12,-14,15,-14,11,-8,4,-2,1,0,0,0,0
12a_764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,15,-19,21,-20,16,-12,7,-3,1,0,0,0,0
12a_765,0,0,0,0,0,0,0,1,-4,11,-22,33,-41,45,-42,35,-24,13,-5,1,0,0,0,0,0,0,0,0,0,0
12a_766,0,0,0,0,0,0,0,1,-4,10,-18,26,-32,34,-31,26,-17,9,-4,1,0,0,0,0,0,0,0,0,0,0
12a_767,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-18,19,-17,13,-10,5,-2,1,0,0,0,0,0
12a_768,0,0,0,0,0,-1,3,-8,15,-21,27,-29,27,-22,16,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
12a_769,0,0,0,0,0,0,-1,3,-8,15,-21,28,-30,28,-24,17,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
12a_770,0,0,0,0,0,0,0,0,0,0,1,-3,8,-15,23,-29,32,-30,25,-18,10,-4,1,0,0,0,0,0,0,0
12a_771,0,0,0,-1,4,-10,18,-26,32,-35,33,-26,19,-10,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12a_772,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-9,13,-17,20,-19,17,-13,8,-4,1,0,0,0,0,0,0
12a_773,0,0,0,0,0,0,0,0,0,0,1,-2,4,-7,10,-12,14,-13,11,-8,5,-3,1,0,0,0,0,0,0,0
12a_774,0,0,0,0,0,0,-1,2,-4,7,-9,12,-13,13,-11,8,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0
12a_775,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-12,13,-12,9,-7,4,-2,1,0,0,0,0,0
12a_776,0,0,0,0,0,0,0,0,0,-1,3,-8,16,-23,31,-34,33,-28,20,-12,5,-1,0,0,0,0,0,0,0,0
12a_777,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,20,-25,28,-26,22,-16,9,-4,1,0,0,0,0,0,0
12a_778,0,0,0,0,0,0,0,1,-4,11,-21,31,-39,43,-40,33,-23,13,-5,1,0,0,0,0,0,0,0,0,0,0
