knot_id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
3_1,1,-1,1,0,0,0,0,0,0,0,0
4_1,1,-3,1,0,0,0,0,0,0,0,0
5_1,1,-1,1,-1,1,0,0,0,0,0,0
5_2,2,-3,2,0,0,0,0,0,0,0,0
6_1,2,-5,2,0,0,0,0,0,0,0,0
6_2,1,-3,3,-3,1,0,0,0,0,0,0
6_3,1,-3,5,-3,1,0,0,0,0,0,0
7_1,1,-1,1,-1,1,-1,1,0,0,0,0
7_2,3,-5,3,0,0,0,0,0,0,0,0
7_3,2,-3,3,-3,2,0,0,0,0,0,0
7_4,4,-7,4,0,0,0,0,0,0,0,0
7_5,2,-4,5,-4,2,0,0,0,0,0,0
7_6,1,-5,7,-5,1,0,0,0,0,0,0
7_7,1,-5,9,-5,1,0,0,0,0,0,0
8_1,3,-7,3,0,0,0,0,0,0,0,0
8_2,1,-3,3,-3,3,-3,1,0,0,0,0
8_3,4,-9,4,0,0,0,0,0,0,0,0
8_4,2,-5,5,-5,2,0,0,0,0,0,0
8_5,1,-3,4,-5,4,-3,1,0,0,0,0
8_6,2,-6,7,-6,2,0,0,0,0,0,0
8_7,1,-3,5,-5,5,-3,1,0,0,0,0
8_8,2,-6,9,-6,2,0,0,0,0,0,0
8_9,1,-3,5,-7,5,-3,1,0,0,0,0
8_10,1,-3,6,-7,6,-3,1,0,0,0,0
8_11,2,-7,9,-7,2,0,0,0,0,0,0
8_12,1,-7,13,-7,1,0,0,0,0,0,0
8_13,2,-7,11,-7,2,0,0,0,0,0,0
8_14,2,-8,11,-8,2,0,0,0,0,0,0
8_15,3,-8,11,-8,3,0,0,0,0,0,0
8_16,1,-4,8,-9,8,-4,1,0,0,0,0
8_17,1,-4,8,-11,8,-4,1,0,0,0,0
8_18,1,-5,10,-13,10,-5,1,0,0,0,0
8_19,1,-1,0,1,0,-1,1,0,0,0,0
8_20,1,-2,3,-2,1,0,0,0,0,0,0
8_21,1,-4,5,-4,1,0,0,0,0,0,0
9_1,1,-1,1,-1,1,-1,1,-1,1,0,0
9_2,4,-7,4,0,0,0,0,0,0,0,0
9_3,2,-3,3,-3,3,-3,2,0,0,0,0
9_4,3,-5,5,-5,3,0,0,0,0,0,0
9_5,6,-11,6,0,0,0,0,0,0,0,0
9_6,2,-4,5,-5,5,-4,2,0,0,0,0
9_7,3,-7,9,-7,3,0,0,0,0,0,0
9_8,2,-8,11,-8,2,0,0,0,0,0,0
9_9,2,-4,6,-7,6,-4,2,0,0,0,0
9_10,4,-8,9,-8,4,0,0,0,0,0,0
9_11,1,-5,7,-7,7,-5,1,0,0,0,0
9_12,2,-9,13,-9,2,0,0,0,0,0,0
9_13,4,-9,11,-9,4,0,0,0,0,0,0
9_14,2,-9,15,-9,2,0,0,0,0,0,0
9_15,2,-10,15,-10,2,0,0,0,0,0,0
9_16,2,-5,8,-9,8,-5,2,0,0,0,0
9_17,1,-5,9,-9,9,-5,1,0,0,0,0
9_18,4,-10,13,-10,4,0,0,0,0,0,0
9_19,2,-10,17,-10,2,0,0,0,0,0,0
9_20,1,-5,9,-11,9,-5,1,0,0,0,0
9_21,2,-11,17,-11,2,0,0,0,0,0,0
9_22,1,-5,10,-11,10,-5,1,0,0,0,0
9_23,4,-11,15,-11,4,0,0,0,0,0,0
9_24,1,-5,10,-13,10,-5,1,0,0,0,0
9_25,3,-12,17,-12,3,0,0,0,0,0,0
9_26,1,-5,11,-13,11,-5,1,0,0,0,0
9_27,1,-5,11,-15,11,-5,1,0,0,0,0
9_28,1,-5,12,-15,12,-5,1,0,0,0,0
9_29,1,-5,12,-15,12,-5,1,0,0,0,0
9_30,1,-5,12,-17,12,-5,1,0,0,0,0
9_31,1,-5,13,-17,13,-5,1,0,0,0,0
9_32,1,-6,14,-17,14,-6,1,0,0,0,0
9_33,1,-6,14,-19,14,-6,1,0,0,0,0
9_34,1,-6,16,-23,16,-6,1,0,0,0,0
9_35,7,-13,7,0,0,0,0,0,0,0,0
9_36,1,-5,8,-9,8,-5,1,0,0,0,0
9_37,2,-11,19,-11,2,0,0,0,0,0,0
9_38,5,-14,19,-14,5,0,0,0,0,0,0
9_39,3,-14,21,-14,3,0,0,0,0,0,0
9_40,1,-7,18,-23,18,-7,1,0,0,0,0
9_41,3,-12,19,-12,3,0,0,0,0,0,0
9_42,1,-2,1,-2,1,0,0,0,0,0,0
9_43,1,-3,2,-1,2,-3,1,0,0,0,0
9_44,1,-4,7,-4,1,0,0,0,0,0,0
9_45,1,-6,9,-6,1,0,0,0,0,0,0
9_46,2,-5,2,0,0,0,0,0,0,0,0
9_47,1,-4,6,-5,6,-4,1,0,0,0,0
9_48,1,-7,11,-7,1,0,0,0,0,0,0
9_49,3,-6,7,-6,3,0,0,0,0,0,0
10_1,4,-9,4,0,0,0,0,0,0,0,0
10_2,1,-3,3,-3,3,-3,3,-3,1,0,0
10_3,6,-13,6,0,0,0,0,0,0,0,0
10_4,3,-7,7,-7,3,0,0,0,0,0,0
10_5,1,-3,5,-5,5,-5,5,-3,1,0,0
10_6,2,-6,7,-7,7,-6,2,0,0,0,0
10_7,3,-11,15,-11,3,0,0,0,0,0,0
10_8,2,-5,5,-5,5,-5,2,0,0,0,0
10_9,1,-3,5,-7,7,-7,5,-3,1,0,0
10_10,3,-11,17,-11,3,0,0,0,0,0,0
10_11,4,-11,13,-11,4,0,0,0,0,0,0
10_12,2,-6,10,-11,10,-6,2,0,0,0,0
10_13,2,-13,23,-13,2,0,0,0,0,0,0
10_14,2,-8,12,-13,12,-8,2,0,0,0,0
10_15,2,-6,9,-9,9,-6,2,0,0,0,0
10_16,4,-12,15,-12,4,0,0,0,0,0,0
10_17,1,-3,5,-7,9,-7,5,-3,1,0,0
10_18,4,-14,19,-14,4,0,0,0,0,0,0
10_19,2,-7,11,-11,11,-7,2,0,0,0,0
10_20,3,-9,11,-9,3,0,0,0,0,0,0
10_21,2,-7,9,-9,9,-7,2,0,0,0,0
10_22,2,-6,10,-13,10,-6,2,0,0,0,0
10_23,2,-7,13,-15,13,-7,2,0,0,0,0
10_24,4,-14,19,-14,4,0,0,0,0,0,0
10_25,2,-8,14,-17,14,-8,2,0,0,0,0
10_26,2,-7,13,-17,13,-7,2,0,0,0,0
10_27,2,-8,16,-19,16,-8,2,0,0,0,0
10_28,4,-13,19,-13,4,0,0,0,0,0,0
10_29,1,-7,15,-17,15,-7,1,0,0,0,0
10_30,4,-17,25,-17,4,0,0,0,0,0,0
10_31,4,-14,21,-14,4,0,0,0,0,0,0
10_32,2,-8,15,-19,15,-8,2,0,0,0,0
10_33,4,-16,25,-16,4,0,0,0,0,0,0
10_34,3,-9,13,-9,3,0,0,0,0,0,0
10_35,2,-12,21,-12,2,0,0,0,0,0,0
10_36,3,-13,19,-13,3,0,0,0,0,0,0
10_37,4,-13,19,-13,4,0,0,0,0,0,0
10_38,4,-15,21,-15,4,0,0,0,0,0,0
10_39,2,-8,13,-15,13,-8,2,0,0,0,0
10_40,2,-8,17,-21,17,-8,2,0,0,0,0
10_41,1,-7,17,-21,17,-7,1,0,0,0,0
10_42,1,-7,19,-27,19,-7,1,0,0,0,0
10_43,1,-7,17,-23,17,-7,1,0,0,0,0
10_44,1,-7,19,-25,19,-7,1,0,0,0,0
10_45,1,-7,21,-31,21,-7,1,0,0,0,0
10_46,1,-3,4,-5,5,-5,4,-3,1,0,0
10_47,1,-3,6,-7,7,-7,6,-3,1,0,0
10_48,1,-3,6,-9,11,-9,6,-3,1,0,0
10_49,3,-8,12,-13,12,-8,3,0,0,0,0
10_50,2,-7,11,-13,11,-7,2,0,0,0,0
10_51,2,-7,15,-19,15,-7,2,0,0,0,0
10_52,2,-7,13,-15,13,-7,2,0,0,0,0
10_53,6,-18,25,-18,6,0,0,0,0,0,0
10_54,2,-6,10,-11,10,-6,2,0,0,0,0
10_55,5,-15,21,-15,5,0,0,0,0,0,0
10_56,2,-8,14,-17,14,-8,2,0,0,0,0
10_57,2,-8,18,-23,18,-8,2,0,0,0,0
10_58,3,-16,27,-16,3,0,0,0,0,0,0
10_59,1,-7,18,-23,18,-7,1,0,0,0,0
10_60,1,-7,20,-29,20,-7,1,0,0,0,0
10_61,2,-5,6,-7,6,-5,2,0,0,0,0
10_62,1,-3,6,-8,9,-8,6,-3,1,0,0
10_63,5,-14,19,-14,5,0,0,0,0,0,0
10_64,1,-3,6,-10,11,-10,6,-3,1,0,0
10_65,2,-7,14,-17,14,-7,2,0,0,0,0
10_66,3,-9,16,-19,16,-9,3,0,0,0,0
10_67,4,-16,23,-16,4,0,0,0,0,0,0
10_68,4,-14,21,-14,4,0,0,0,0,0,0
10_69,1,-7,21,-29,21,-7,1,0,0,0,0
10_70,1,-7,16,-19,16,-7,1,0,0,0,0
10_71,1,-7,18,-25,18,-7,1,0,0,0,0
10_72,2,-9,16,-19,16,-9,2,0,0,0,0
10_73,1,-7,20,-27,20,-7,1,0,0,0,0
10_74,4,-16,23,-16,4,0,0,0,0,0,0
10_75,1,-7,19,-27,19,-7,1,0,0,0,0
10_76,2,-7,12,-15,12,-7,2,0,0,0,0
10_77,2,-7,14,-17,14,-7,2,0,0,0,0
10_78,1,-7,16,-21,16,-7,1,0,0,0,0
10_79,1,-3,7,-12,15,-12,7,-3,1,0,0
10_80,3,-9,15,-17,15,-9,3,0,0,0,0
10_81,1,-8,20,-27,20,-8,1,0,0,0,0
10_82,1,-4,8,-12,13,-12,8,-4,1,0,0
10_83,2,-9,19,-23,19,-9,2,0,0,0,0
10_84,2,-9,20,-25,20,-9,2,0,0,0,0
10_85,1,-4,8,-10,11,-10,8,-4,1,0,0
10_86,2,-9,19,-25,19,-9,2,0,0,0,0
10_87,2,-9,18,-23,18,-9,2,0,0,0,0
10_88,1,-8,24,-35,24,-8,1,0,0,0,0
10_89,1,-8,24,-33,24,-8,1,0,0,0,0
10_90,2,-8,17,-23,17,-8,2,0,0,0,0
10_91,1,-4,9,-14,17,-14,9,-4,1,0,0
10_92,2,-10,20,-25,20,-10,2,0,0,0,0
10_93,2,-8,15,-17,15,-8,2,0,0,0,0
10_94,1,-4,9,-14,15,-14,9,-4,1,0,0
10_95,2,-9,21,-27,21,-9,2,0,0,0,0
10_96,1,-7,22,-33,22,-7,1,0,0,0,0
10_97,5,-22,33,-22,5,0,0,0,0,0,0
10_98,2,-9,18,-23,18,-9,2,0,0,0,0
10_99,1,-4,10,-16,19,-16,10,-4,1,0,0
10_100,1,-4,9,-12,13,-12,9,-4,1,0,0
10_101,7,-21,29,-21,7,0,0,0,0,0,0
10_102,2,-8,16,-21,16,-8,2,0,0,0,0
10_103,2,-8,17,-21,17,-8,2,0,0,0,0
10_104,1,-4,9,-15,19,-15,9,-4,1,0,0
10_105,1,-8,22,-29,22,-8,1,0,0,0,0
10_106,1,-4,9,-15,17,-15,9,-4,1,0,0
10_107,1,-8,22,-31,22,-8,1,0,0,0,0
10_108,2,-8,14,-15,14,-8,2,0,0,0,0
10_109,1,-4,10,-17,21,-17,10,-4,1,0,0
10_110,1,-8,20,-25,20,-8,1,0,0,0,0
10_111,2,-9,17,-21,17,-9,2,0,0,0,0
10_112,1,-5,11,-17,19,-17,11,-5,1,0,0
10_113,2,-11,26,-33,26,-11,2,0,0,0,0
10_114,2,-10,21,-27,21,-10,2,0,0,0,0
10_115,1,-9,26,-37,26,-9,1,0,0,0,0
10_116,1,-5,12,-19,21,-19,12,-5,1,0,0
10_117,2,-10,24,-31,24,-10,2,0,0,0,0
10_118,1,-5,12,-19,23,-19,12,-5,1,0,0
10_119,2,-10,23,-31,23,-10,2,0,0,0,0
10_120,8,-26,37,-26,8,0,0,0,0,0,0
10_121,2,-11,27,-35,27,-11,2,0,0,0,0
10_122,2,-11,24,-31,24,-11,2,0,0,0,0
10_123,1,-6,15,-24,29,-24,15,-6,1,0,0
10_124,1,-1,0,1,-1,1,0,-1,1,0,0
10_125,1,-2,2,-1,2,-2,1,0,0,0,0
10_126,1,-2,4,-5,4,-2,1,0,0,0,0
10_127,1,-4,6,-7,6,-4,1,0,0,0,0
10_128,2,-3,1,1,1,-3,2,0,0,0,0
10_129,2,-6,9,-6,2,0,0,0,0,0,0
10_130,2,-4,5,-4,2,0,0,0,0,0,0
10_131,2,-8,11,-8,2,0,0,0,0,0,0
10_132,1,-1,1,-1,1,0,0,0,0,0,0
10_133,1,-5,7,-5,1,0,0,0,0,0,0
10_134,2,-4,4,-3,4,-4,2,0,0,0,0
10_135,3,-9,13,-9,3,0,0,0,0,0,0
10_136,1,-4,5,-4,1,0,0,0,0,0,0
10_137,1,-6,11,-6,1,0,0,0,0,0,0
10_138,1,-5,8,-7,8,-5,1,0,0,0,0
10_139,1,-1,0,2,-3,2,0,-1,1,0,0
10_140,1,-2,3,-2,1,0,0,0,0,0,0
10_141,1,-3,4,-5,4,-3,1,0,0,0,0
10_142,2,-3,2,-1,2,-3,2,0,0,0,0
10_143,1,-3,6,-7,6,-3,1,0,0,0,0
10_144,3,-10,13,-10,3,0,0,0,0,0,0
10_145,1,1,-3,1,1,0,0,0,0,0,0
10_146,2,-8,13,-8,2,0,0,0,0,0,0
10_147,2,-7,9,-7,2,0,0,0,0,0,0
10_148,1,-3,7,-9,7,-3,1,0,0,0,0
10_149,1,-5,9,-11,9,-5,1,0,0,0,0
10_150,1,-4,6,-7,6,-4,1,0,0,0,0
10_151,1,-4,10,-13,10,-4,1,0,0,0,0
10_152,1,-1,-1,4,-5,4,-1,-1,1,0,0
10_153,1,-1,-1,3,-1,-1,1,0,0,0,0
10_154,1,0,-4,7,-4,0,1,0,0,0,0
10_155,1,-3,5,-7,5,-3,1,0,0,0,0
10_156,1,-4,8,-9,8,-4,1,0,0,0,0
10_157,1,-6,11,-13,11,-6,1,0,0,0,0
10_158,1,-4,10,-15,10,-4,1,0,0,0,0
10_159,1,-4,9,-11,9,-4,1,0,0,0,0
10_160,1,-4,4,-3,4,-4,1,0,0,0,0
10_161,1,0,-2,3,-2,0,1,0,0,0,0
10_162,3,-9,11,-9,3,0,0,0,0,0,0
10_163,1,-5,12,-15,12,-5,1,0,0,0,0
10_164,3,-11,17,-11,3,0,0,0,0,0,0
10_165,2,-10,15,-10,2,0,0,0,0,0,0
11a_1,2,-12,30,-39,30,-12,2,0,0,0,0
11a_2,3,-15,31,-39,31,-15,3,0,0,0,0
11a_3,1,-5,13,-24,29,-24,13,-5,1,0,0
11a_4,2,-10,22,-29,22,-10,2,0,0,0,0
11a_5,1,-9,30,-45,30,-9,1,0,0,0,0
11a_6,2,-13,32,-41,32,-13,2,0,0,0,0
11a_7,1,-5,12,-19,21,-19,12,-5,1,0,0
11a_8,2,-11,27,-37,27,-11,2,0,0,0,0
11a_9,1,-5,10,-11,11,-11,10,-5,1,0,0
11a_10,2,-11,25,-31,25,-11,2,0,0,0,0
11a_11,2,-11,26,-35,26,-11,2,0,0,0,0
11a_12,2,-11,24,-29,24,-11,2,0,0,0,0
11a_13,3,-15,25,-15,3,0,0,0,0,0,0
11a_14,1,-5,15,-28,35,-28,15,-5,1,0,0
11a_15,1,-5,13,-22,25,-22,13,-5,1,0,0
11a_16,2,-10,24,-33,24,-10,2,0,0,0,0
11a_17,1,-10,30,-41,30,-10,1,0,0,0,0
11a_18,3,-13,29,-37,29,-13,3,0,0,0,0
11a_19,1,-6,18,-33,39,-33,18,-6,1,0,0
11a_20,3,-13,25,-31,25,-13,3,0,0,0,0
11a_21,5,-19,27,-19,5,0,0,0,0,0,0
11a_22,1,-5,13,-20,23,-20,13,-5,1,0,0
11a_23,2,-10,24,-31,24,-10,2,0,0,0,0
11a_24,1,-6,18,-33,41,-33,18,-6,1,0,0
11a_25,1,-6,18,-33,39,-33,18,-6,1,0,0
11a_26,1,-6,18,-33,41,-33,18,-6,1,0,0
11a_27,2,-13,34,-45,34,-13,2,0,0,0,0
11a_28,1,-6,15,-24,29,-24,15,-6,1,0,0
11a_29,2,-12,27,-33,27,-12,2,0,0,0,0
11a_30,2,-13,35,-49,35,-13,2,0,0,0,0
11a_31,3,-14,28,-35,28,-14,3,0,0,0,0
11a_32,3,-14,32,-41,32,-14,3,0,0,0,0
11a_33,1,-5,12,-19,21,-19,12,-5,1,0,0
11a_34,1,-5,14,-25,29,-25,14,-5,1,0,0
11a_35,1,-5,14,-25,31,-25,14,-5,1,0,0
11a_36,2,-12,28,-37,28,-12,2,0,0,0,0
11a_37,2,-9,21,-29,21,-9,2,0,0,0,0
11a_38,2,-11,27,-37,27,-11,2,0,0,0,0
11a_39,3,-12,22,-27,22,-12,3,0,0,0,0
11a_40,1,-5,12,-17,19,-17,12,-5,1,0,0
11a_41,2,-11,27,-35,27,-11,2,0,0,0,0
11a_42,1,-9,26,-35,26,-9,1,0,0,0,0
11a_43,4,-15,30,-37,30,-15,4,0,0,0,0
11a_44,1,-5,14,-24,29,-24,14,-5,1,0,0
11a_45,6,-22,31,-22,6,0,0,0,0,0,0
11a_46,2,-9,20,-25,20,-9,2,0,0,0,0
11a_47,1,-5,14,-24,29,-24,14,-5,1,0,0
11a_48,2,-12,26,-33,26,-12,2,0,0,0,0
11a_49,3,-13,23,-27,23,-13,3,0,0,0,0
11a_50,5,-21,31,-21,5,0,0,0,0,0,0
11a_51,1,-9,28,-39,28,-9,1,0,0,0,0
11a_52,2,-13,32,-43,32,-13,2,0,0,0,0
11a_53,1,-6,14,-18,19,-18,14,-6,1,0,0
11a_54,2,-13,33,-43,33,-13,2,0,0,0,0
11a_55,1,-5,10,-13,13,-13,10,-5,1,0,0
11a_56,2,-11,25,-33,25,-11,2,0,0,0,0
11a_57,1,-5,12,-20,23,-20,12,-5,1,0,0
11a_58,2,-9,18,-23,18,-9,2,0,0,0,0
11a_59,3,-11,15,-11,3,0,0,0,0,0,0
11a_60,3,-12,18,-19,18,-12,3,0,0,0,0
11a_61,6,-26,39,-26,6,0,0,0,0,0,0
11a_62,1,-5,8,-9,9,-9,8,-5,1,0,0
11a_63,2,-11,21,-25,21,-11,2,0,0,0,0
11a_64,2,-11,22,-27,22,-11,2,0,0,0,0
11a_65,3,-15,23,-15,3,0,0,0,0,0,0
11a_66,1,-6,15,-24,27,-24,15,-6,1,0,0
11a_67,2,-12,29,-39,29,-12,2,0,0,0,0
11a_68,1,-6,14,-20,21,-20,14,-6,1,0,0
11a_69,2,-13,33,-45,33,-13,2,0,0,0,0
11a_70,2,-14,36,-47,36,-14,2,0,0,0,0
11a_71,1,-6,18,-34,41,-34,18,-6,1,0,0
11a_72,1,-6,18,-32,39,-32,18,-6,1,0,0
11a_73,1,-7,21,-37,45,-37,21,-7,1,0,0
11a_74,1,-5,10,-13,15,-13,10,-5,1,0,0
11a_75,2,-10,19,-21,19,-10,2,0,0,0,0
11a_76,1,-6,17,-30,37,-30,17,-6,1,0,0
11a_77,2,-12,31,-41,31,-12,2,0,0,0,0
11a_78,2,-12,29,-37,29,-12,2,0,0,0,0
11a_79,1,-6,17,-30,35,-30,17,-6,1,0,0
11a_80,1,-6,16,-28,35,-28,16,-6,1,0,0
11a_81,1,-6,16,-26,29,-26,16,-6,1,0,0
11a_82,1,-5,12,-19,21,-19,12,-5,1,0,0
11a_83,1,-5,14,-23,27,-23,14,-5,1,0,0
11a_84,2,-10,23,-31,23,-10,2,0,0,0,0
11a_85,2,-10,25,-33,25,-10,2,0,0,0,0
11a_86,1,-5,12,-18,19,-18,12,-5,1,0,0
11a_87,2,-11,28,-39,28,-11,2,0,0,0,0
11a_88,1,-5,12,-20,25,-20,12,-5,1,0,0
11a_89,2,-12,28,-35,28,-12,2,0,0,0,0
11a_90,2,-10,20,-23,20,-10,2,0,0,0,0
11a_91,2,-12,30,-41,30,-12,2,0,0,0,0
11a_92,1,-5,12,-21,25,-21,12,-5,1,0,0
11a_93,2,-10,21,-27,21,-10,2,0,0,0,0
11a_94,4,-13,23,-27,23,-13,4,0,0,0,0
11a_95,6,-18,25,-18,6,0,0,0,0,0,0
11a_96,1,-9,29,-43,29,-9,1,0,0,0,0
11a_97,2,-9,16,-17,16,-9,2,0,0,0,0
11a_98,4,-19,31,-19,4,0,0,0,0,0,0
11a_99,1,-6,17,-28,31,-28,17,-6,1,0,0
11a_100,3,-15,32,-41,32,-15,3,0,0,0,0
11a_101,3,-16,39,-51,39,-16,3,0,0,0,0
11a_102,2,-11,23,-27,23,-11,2,0,0,0,0
11a_103,4,-20,33,-20,4,0,0,0,0,0,0
11a_104,2,-12,29,-39,29,-12,2,0,0,0,0
11a_105,3,-13,24,-29,24,-13,3,0,0,0,0
11a_106,1,-5,12,-18,21,-18,12,-5,1,0,0
11a_107,2,-11,26,-33,26,-11,2,0,0,0,0
11a_108,1,-5,12,-20,23,-20,12,-5,1,0,0
11a_109,1,-5,14,-24,29,-24,14,-5,1,0,0
11a_110,2,-10,22,-29,22,-10,2,0,0,0,0
11a_111,2,-10,24,-31,24,-10,2,0,0,0,0
11a_112,1,-6,15,-25,31,-25,15,-6,1,0,0
11a_113,1,-6,15,-21,23,-21,15,-6,1,0,0
11a_114,3,-15,35,-45,35,-15,3,0,0,0,0
11a_115,3,-13,27,-35,27,-13,3,0,0,0,0
11a_116,3,-15,31,-39,31,-15,3,0,0,0,0
11a_117,2,-12,27,-35,27,-12,2,0,0,0,0
11a_118,2,-10,20,-23,20,-10,2,0,0,0,0
11a_119,4,-19,31,-19,4,0,0,0,0,0,0
11a_120,2,-12,25,-31,25,-12,2,0,0,0,0
11a_121,1,-9,29,-41,29,-9,1,0,0,0,0
11a_122,2,-12,30,-39,30,-12,2,0,0,0,0
11a_123,9,-29,41,-29,9,0,0,0,0,0,0
11a_124,5,-18,34,-41,34,-18,5,0,0,0,0
11a_125,1,-6,19,-38,47,-38,19,-6,1,0,0
11a_126,1,-5,16,-31,39,-31,16,-5,1,0,0
11a_127,1,-6,17,-28,33,-28,17,-6,1,0,0
11a_128,1,-9,31,-47,31,-9,1,0,0,0,0
11a_129,1,-6,15,-22,25,-22,15,-6,1,0,0
11a_130,2,-12,29,-37,29,-12,2,0,0,0,0
11a_131,1,-6,16,-27,31,-27,16,-6,1,0,0
11a_132,2,-13,32,-41,32,-13,2,0,0,0,0
11a_133,5,-20,29,-20,5,0,0,0,0,0,0
11a_134,3,-13,28,-35,28,-13,3,0,0,0,0
11a_135,2,-13,36,-51,36,-13,2,0,0,0,0
11a_136,2,-14,39,-53,39,-14,2,0,0,0,0
11a_137,2,-12,26,-31,26,-12,2,0,0,0,0
11a_138,2,-14,38,-53,38,-14,2,0,0,0,0
11a_139,1,-5,12,-20,23,-20,12,-5,1,0,0
11a_140,2,-8,14,-17,14,-8,2,0,0,0,0
11a_141,2,-11,24,-29,24,-11,2,0,0,0,0
11a_142,1,-5,8,-10,11,-10,8,-5,1,0,0
11a_143,2,-11,20,-23,20,-11,2,0,0,0,0
11a_144,2,-10,16,-17,16,-10,2,0,0,0,0
11a_145,4,-21,33,-21,4,0,0,0,0,0,0
11a_146,1,-6,15,-25,29,-25,15,-6,1,0,0
11a_147,1,-6,17,-32,39,-32,17,-6,1,0,0
11a_148,7,-29,43,-29,7,0,0,0,0,0,0
11a_149,2,-12,30,-39,30,-12,2,0,0,0,0
11a_150,2,-13,29,-37,29,-13,2,0,0,0,0
11a_151,1,-6,15,-26,31,-26,15,-6,1,0,0
11a_152,2,-12,27,-35,27,-12,2,0,0,0,0
11a_153,2,-10,20,-25,20,-10,2,0,0,0,0
11a_154,4,-17,25,-17,4,0,0,0,0,0,0
11a_155,3,-16,40,-53,40,-16,3,0,0,0,0
11a_156,1,-5,11,-18,21,-18,11,-5,1,0,0
11a_157,1,-6,16,-28,33,-28,16,-6,1,0,0
11a_158,1,-5,14,-25,29,-25,14,-5,1,0,0
11a_159,1,-9,27,-37,27,-9,1,0,0,0,0
11a_160,1,-6,17,-30,37,-30,17,-6,1,0,0
11a_161,2,-8,12,-13,12,-8,2,0,0,0,0
11a_162,1,-7,20,-35,41,-35,20,-7,1,0,0
11a_163,1,-6,15,-24,27,-24,15,-6,1,0,0
11a_164,1,-7,20,-35,43,-35,20,-7,1,0,0
11a_165,2,-9,18,-23,18,-9,2,0,0,0,0
11a_166,4,-15,21,-15,4,0,0,0,0,0,0
11a_167,2,-11,26,-35,26,-11,2,0,0,0,0
11a_168,2,-12,29,-39,29,-12,2,0,0,0,0
11a_169,2,-12,28,-37,28,-12,2,0,0,0,0
11a_170,1,-6,20,-40,51,-40,20,-6,1,0,0
11a_171,1,-7,21,-39,47,-39,21,-7,1,0,0
11a_172,2,-13,33,-43,33,-13,2,0,0,0,0
11a_173,2,-12,32,-43,32,-12,2,0,0,0,0
11a_174,1,-5,11,-15,15,-15,11,-5,1,0,0
11a_175,1,-5,13,-21,25,-21,13,-5,1,0,0
11a_176,1,-5,13,-23,27,-23,13,-5,1,0,0
11a_177,1,-5,13,-19,21,-19,13,-5,1,0,0
11a_178,2,-11,29,-39,29,-11,2,0,0,0,0
11a_179,1,-5,9,-9,9,-9,9,-5,1,0,0
11a_180,1,-5,11,-17,21,-17,11,-5,1,0,0
11a_181,2,-11,23,-27,23,-11,2,0,0,0,0
11a_182,1,-5,11,-13,13,-13,11,-5,1,0,0
11a_183,2,-11,27,-35,27,-11,2,0,0,0,0
11a_184,1,-5,11,-17,19,-17,11,-5,1,0,0
11a_185,2,-11,25,-33,25,-11,2,0,0,0,0
11a_186,4,-12,20,-23,20,-12,4,0,0,0,0
11a_187,2,-11,27,-37,27,-11,2,0,0,0,0
11a_188,2,-9,15,-15,15,-9,2,0,0,0,0
11a_189,1,-6,17,-31,39,-31,17,-6,1,0,0
11a_190,2,-9,19,-25,19,-9,2,0,0,0,0
11a_191,4,-11,17,-19,17,-11,4,0,0,0,0
11a_192,8,-24,33,-24,8,0,0,0,0,0,0
11a_193,2,-10,22,-27,22,-10,2,0,0,0,0
11a_194,1,-5,12,-18,21,-18,12,-5,1,0,0
11a_195,3,-13,21,-13,3,0,0,0,0,0,0
11a_196,1,-6,17,-31,37,-31,17,-6,1,0,0
11a_197,3,-14,33,-43,33,-14,3,0,0,0,0
11a_198,2,-11,27,-35,27,-11,2,0,0,0,0
11a_199,2,-11,23,-27,23,-11,2,0,0,0,0
11a_200,7,-21,29,-21,7,0,0,0,0,0,0
11a_201,4,-20,33,-20,4,0,0,0,0,0,0
11a_202,2,-12,26,-31,26,-12,2,0,0,0,0
11a_203,1,-5,9,-11,11,-11,9,-5,1,0,0
11a_204,2,-11,23,-29,23,-11,2,0,0,0,0
11a_205,2,-10,21,-25,21,-10,2,0,0,0,0
11a_206,1,-5,7,-7,7,-7,7,-5,1,0,0
11a_207,2,-11,19,-21,19,-11,2,0,0,0,0
11a_208,2,-12,24,-29,24,-12,2,0,0,0,0
11a_209,1,-10,34,-51,34,-10,1,0,0,0,0
11a_210,4,-18,29,-18,4,0,0,0,0,0,0
11a_211,3,-17,27,-17,3,0,0,0,0,0,0
11a_212,3,-16,35,-45,35,-16,3,0,0,0,0
11a_213,3,-16,33,-41,33,-16,3,0,0,0,0
11a_214,3,-17,29,-17,3,0,0,0,0,0,0
11a_215,1,-6,17,-27,31,-27,17,-6,1,0,0
11a_216,1,-6,17,-31,37,-31,17,-6,1,0,0
11a_217,1,-6,16,-29,35,-29,16,-6,1,0,0
11a_218,1,-10,32,-45,32,-10,1,0,0,0,0
11a_219,4,-22,35,-22,4,0,0,0,0,0,0
11a_220,2,-10,19,-23,19,-10,2,0,0,0,0
11a_221,1,-5,10,-15,17,-15,10,-5,1,0,0
11a_222,2,-11,23,-29,23,-11,2,0,0,0,0
11a_223,1,-5,10,-14,15,-14,10,-5,1,0,0
11a_224,2,-10,20,-25,20,-10,2,0,0,0,0
11a_225,2,-8,11,-11,11,-8,2,0,0,0,0
